nombre,categoria,marca,codigo_barras,precio_venta,precio_costo,stock,stock_minimo
TLF Roca stax caja de 9.1kg,Two Little Fishies,Two Little Fishies,,2700.0,1800.0,5.0,0.0
Stix Stone 2.2k,Two Little Fishies,Two Little Fishies,,750.0,445.0,0.0,0.0
SeaVeggies Purple 30g,Two Little Fishies,Two Little Fishies,748172501023,260.0,166.0,3.0,0.0
SeaVeggies Green 12g,Two Little Fishies,Two Little Fishies,748172505526,200.0,120.0,1.0,0.0
Revive 500ml,Two Little Fishies,Two Little Fishies,748172422120,300.0,160.0,8.0,0.0
ReMag 1kg,Two Little Fishies,Two Little Fishies,748172402245,700.0,559.0,2.0,0.0
ReBorn 4kg,Two Little Fishies,Two Little Fishies,748172402238,1150.0,871.0,1.0,0.0
Phosban reactor 550,Two Little Fishies,Two Little Fishies,748172425503,2200.0,1350.0,0.0,0.0
Phosban reactor 150,Two Little Fishies,Two Little Fishies,0748172422922,1500.0,1174.0,1.0,0.0
NPX Bioplastics 400ml,Two Little Fishies,Two Little Fishies,748172422410,700.0,459.0,2.0,0.0
NPX Bioplastics 200ml,Two Little Fishies,Two Little Fishies,748172422403,360.0,236.0,2.0,0.0
NPX Bioplastics 1l,Two Little Fishies,Two Little Fishies,748172422458,1400.0,1081.0,1.0,0.0
Marine Snow 500ml,Two Little Fishies,Two Little Fishies,748172466025,380.0,255.0,0.0,0.0
Marine Snow 250ml,Two Little Fishies,Two Little Fishies,748172466223,275.0,200.0,0.0,0.0
Hydrocarbon 4l,Two Little Fishies,Two Little Fishies,,1400.0,700.0,0.0,0.0
Hydrocarbon 1l,Two Little Fishies,Two Little Fishies,748172422021,500.0,250.0,0.0,0.0
Esponja phosban 150,Two Little Fishies,Two Little Fishies,748172549520,150.0,120.0,-3.0,0.0
Coraffix 56.7g,Two Little Fishies,Two Little Fishies,0748172440827,350.0,234.0,0.0,0.0
Coraffix 295ml,Two Little Fishies,Two Little Fishies,0748172441039,1300.0,924.0,-2.0,0.0
Clip para alga,Two Little Fishies,Two Little Fishies,748172507520,80.0,50.0,-2.0,0.0
AquaStik Coralline Red 2oz,Two Little Fishies,Two Little Fishies,748172440223,260.0,199.0,0.0,0.0
AquaStik Grey 4oz,Two Little Fishies,Two Little Fishies,748172440629,360.0,254.0,0.0,0.0
AcroPower 500ml,Two Little Fishies,Two Little Fishies,74817500569,460.0,382.0,1.0,0.0
AcroPower 1L,Two Little Fishies,Two Little Fishies,748172500576,950.0,552.0,0.0,0.0
Lampara Twinstar S 60cm,Twinstar,Twinstar,8809417578766,6900.0,4830.0,2.0,0.0
Lampara Twinstar S 45cm,Twinstar,Twinstar,8809417578759,5300.0,3710.0,2.0,0.0
Lampara Twinstar Nano,Twinstar,Twinstar,8809417578025,4750.0,3325.0,1.0,0.0
Lampara Twinstar E3 30cm,Twinstar,Twinstar,,3350.0,2345.0,2.0,0.0
Lampara Twinstar E2 30cm,Twinstar,Twinstar,8809417578353,3500.0,2450.0,0.0,0.0
Spirulina 140g,Tropical,Tropical,5900469605448,315.0,223.0,2.0,0.0
Discus gran D50 plus baby 130g,Tropical,Tropical,5900469606742,220.0,160.0,21.0,0.0
Discus gran D50 plus 44g,Tropical,Tropical,5900469616130,85.0,60.0,25.0,0.0
Tropic Marine Synbiotic sea salt 25kg,Tropic Marine,Tropic Marine,619106104255,2450.0,1876.0,1.0,0.0
Tropic Marine Synbiotic sea salt 10kg - 300L,Tropic Marine,Tropic Marine,6191061041011,1225.0,942.0,-10.0,0.0
Tropic Marine Pro Reef salt 25kg,Tropic Marine,Tropic Marine,0619106105818,2290.0,1760.0,-39.0,3.0
Tropic Marine Bioactif 30kg,Tropic Marine,Tropic Marine,,2690.0,2070.0,5.0,0.0
Tropic Marine Bioactif 25kg,Tropic Marine,Tropic Marine,619106103258,2350.0,1804.0,2.0,0.0
Tropic Marine Bioactif 10kg - 300,Tropic Marine,Tropic Marine,619106103104,1180.0,906.0,3.0,0.0
Tropic Marine Classic Sea salt 25kg,Tropic Marine,Tropic Marine,619106101346,2150.0,1650.0,-2.0,0.0
Reef Actif 60g,Tropic Marine,Tropic Marine,0619106247020,280.0,186.0,5.0,0.0
Original balling liquid set A-B-C 3 1L,Tropic Marine,Tropic Marine,0619106265048,800.0,559.0,15.0,0.0
NP-Bacto pellets 500ml,Tropic Marine,Tropic Marine,0619106257029,610.0,469.0,13.0,0.0
Elimi-NP 50ml,Tropic Marine,Tropic Marine,0619106244227,130.0,63.0,3.0,0.0
Compact Lab,Tropic Marine,Tropic Marine,0619106285008,1500.0,1040.0,0.0,0.0
Carbon Tropic Marine 400g,Tropic Marine,Tropic Marine,619106256046,300.0,188.0,19.0,0.0
Carbocalcium powder 700g,Tropic Marine,Tropic Marine,0619106262528,350.0,235.0,3.0,0.0
Carbocalcium powder 1400g,Tropic Marine,Tropic Marine,0619106262542,600.0,300.0,-1.0,0.0
Tubi cubi 10g,Tropical,Tropical,5900469011331,80.0,59.0,104.0,0.0
TetraMarine Hojuelas 160g,Tetra,Tetra,046798162490,270.0,194.0,-21.0,0.0
Tetra color granulado 300g,Tetra,Tetra,046798162629,280.0,216.0,-7.0,0.0
Prodefense M 440g,Tropical,Tropical,,460.0,341.0,-1.0,0.0
D-50 Plus Flakes 200g,Tropical,Tropical,5900469643860,360.0,264.0,29.0,0.0
Bionautic Flakes 200g,Tropical,Tropical,5900469775066,400.0,298.0,8.0,0.0
StartSmart Complete saltwater 5l,Tender Living Care,Tender Living Care,615929100429,875.0,579.0,-2.0,0.0
StartSmart Complete saltwater 250ml,Tender Living Care,Tender Living Care,615929200426,110.0,62.0,4.0,0.0
StartSmart Complete saltwater 20l,Tender Living Care,Tender Living Care,,2300.0,1399.0,-2.0,0.0
StartSmart Complete saltwater 1l,Tender Living Care,Tender Living Care,615929200358,230.0,151.0,-25.0,0.0
StartSmart Complete Freshwater 5l,Tender Living Care,Tender Living Care,0615929100429,875.0,579.0,3.0,0.0
StartSmart Complete Freshwater 250ml,Tender Living Care,Tender Living Care,615929100429,120.0,76.0,4.0,0.0
StartSmart Complete Freshwater 1l,Tender Living Care,Tender Living Care,615929100351,230.0,151.0,-5.0,0.0
Tacoral 5g,Tacoral,Tacoral,,80.0,50.0,-22.0,0.0
Tacoral 40g,Tacoral,Tacoral,,350.0,250.0,-4.0,0.0
Tacoral 20g,Tacoral,Tacoral,,200.0,150.0,-10.0,0.0
Termostato 300w SGH380,General,,7503008378889,200.0,120.0,0.0,0.0
Termostato 200 w SGH280,General,,7503008378872,140.0,86.0,-3.0,0.0
Termostato 100w SGH180,General,,7503008378865,120.0,77.0,2.0,0.0
Spectrum Thera + A Medium 150g,Spectrum,Spectrum,817987022242,300.0,200.0,3.0,0.0
Spectrum Optimum Flakes 90g,Spectrum,Spectrum,817987029265,330.0,212.0,8.0,0.0
Spectrum Thera + A Large 300g,Spectrum,Spectrum,817987022358,470.0,321.0,2.0,0.0
Spectrum Thera + A Small 60g,Spectrum,Spectrum,817987022020,200.0,138.0,6.0,0.0
Spectrum Thera + A Small 0.5mm 140g,Spectrum,Spectrum,817987022044,265.0,189.0,11.0,0.0
Spectrum Thera + A Regular 80g,Spectrum,Spectrum,817987022129,225.0,150.0,6.0,0.0
Spectrum Thera + A Regular 1mm 600g,Spectrum,Spectrum,817987022136,650.0,468.0,2.0,0.0
Spectrum Thera + A Regular 1mm 300g,Spectrum,Spectrum,817987022150,440.0,316.0,2.0,0.0
Spectrum Thera + A Regular 1mm 150g,Spectrum,Spectrum,817987022143,300.0,200.0,1.0,0.0
Spectrum Thera + A Medium 2mm 300g,Spectrum,Spectrum,817987022259,450.0,321.0,0.0,0.0
Spectrum Thera + A Medium 2mm 2200g,Spectrum,Spectrum,817987022204,2000.0,1390.0,0.0,0.0
Spectrum Optimum Flakes 45g,Spectrum,Spectrum,817987029258,200.0,138.0,-1.0,0.0
Spectrum Marine Fish 1mm 600g,Spectrum,Spectrum,817987021139,550.0,397.0,0.0,0.0
Marine Fish Regular 80g,Spectrum,Spectrum,817987021122,190.0,138.0,8.0,0.0
Marine Fish Medium150g,Spectrum,Spectrum,817987021146,250.0,167.0,7.0,0.0
Probiotix Small 60g,Spectrum,Spectrum,817987022525,220.0,168.0,0.0,0.0
Probiotix Regular 150g,Spectrum,Spectrum,817987022648,340.0,252.0,0.0,0.0
Probiotix Regular  80g,Spectrum,Spectrum,817987022624,260.0,168.0,3.0,0.0
Probiotix Medium 150g,Spectrum,Spectrum,817987022747,380.0,250.0,4.0,0.0
Probiotix Large 150g,Spectrum,Spectrum,817987022846,690.0,460.0,2.0,0.0
Grow 140gr,Spectrum,Spectrum,817987026844,280.0,250.0,5.0,0.0
Float Regular 120g,Spectrum,Spectrum,,200.0,152.0,0.0,0.0
Float Medium 120g,Spectrum,Spectrum,817987024147,200.0,152.0,0.0,0.0
Discus 150g,Spectrum,Spectrum,817987021443,210.0,152.0,-2.0,0.0
Aqua knight V2,Spectra,Spectra,,2000.0,1150.0,0.0,0.0
Aqua protector Z1,SLAqua,SLAqua,4712928012411,450.0,316.0,3.0,0.0
More White 30g,SLAqua,SLAqua,4712928012121,240.0,168.0,2.0,0.0
More snow 30g,SLAqua,SLAqua,4712928012138,240.0,168.0,0.0,0.0
Vitality 250 ml,Seachem,Seachem,0000116149600,410.0,275.0,0.0,0.0
Tidal 35,Seachem,Seachem,000116065818,1500.0,1300.0,0.0,0.0
Sulfaplex 10g,Seachem,Seachem,000116084208,200.0,135.0,-5.0,0.0
Stability 50ml,Seachem,Seachem,,105.0,70.0,-41.0,0.0
Stability 500 ml,Seachem,Seachem,0000116012300,525.0,350.0,-18.0,0.0
Stability 325ml,Seachem,Seachem,0000116012003,280.0,188.0,-21.0,0.0
Stability 250 ml,Seachem,Seachem,0000116012607,280.0,187.0,-25.0,0.0
Stability 100ml,Seachem,Seachem,0000116012508,140.0,93.0,-66.0,0.0
Seagel 500ml,Seachem,Seachem,0000116006309,525.0,350.0,2.0,0.0
Seagel 250 ml,Seachem,Seachem,0000116006606,315.0,210.0,2.0,0.0
Seagel 1l,Seachem,Seachem,0000116006705,940.0,625.0,3.0,0.0
Seagel 100ml,Seachem,Seachem,0000116006507,225.0,150.0,1.0,0.0
Replenish 500 ml,Seachem,Seachem,0000116147309,165.0,110.0,-13.0,0.0
Replenish 250 ml,Seachem,Seachem,0000116147606,100.0,68.0,3.0,0.0
Renew 500ml,Seachem,Seachem,0000116008303,250.0,167.0,5.0,0.0
Renew 250ml,Seachem,Seachem,000116008600,150.0,100.0,7.0,0.0
Renew 1l,Seachem,Seachem,0000116008709,400.0,262.0,4.0,0.0
Renew 100ml,Seachem,Seachem,0000116008501,110.0,70.0,3.0,0.0
Reef Zooplankton 500ml,Seachem,Seachem,,550.0,370.0,-1.0,0.0
Reef Zooplankton 250ml,Seachem,Seachem,000116151603,300.0,200.0,-4.0,0.0
Reef trace 500 ml,Seachem,Seachem,0000116073301,375.0,250.0,1.0,0.0
Reef trace 250 ml,Seachem,Seachem,0000116073608,245.0,162.0,0.0,0.0
Reef trace 100ml,Seachem,Seachem,0000116073509,170.0,112.0,1.0,0.0
Reef strontium 500ml,Seachem,Seachem,0000116037303,360.0,240.0,0.0,0.0
Reef strontium 250ml,Seachem,Seachem,0000116037600,240.0,157.0,3.0,0.0
Reef strontium 100ml,Seachem,Seachem,0000116037501,165.0,110.0,0.0,0.0
Reef Reactor Md 4l,Seachem,Seachem,000116015325,1500.0,1000.0,1.0,0.0
Reef reactor Md 2l,Seachem,Seachem,000116015318,1000.0,670.0,1.0,0.0
Reef Reactor Lg 4l,Seachem,Seachem,000116015424,1500.0,1000.0,1.0,0.0
Reef reactor Lg 2l,Seachem,Seachem,000116015417,1000.0,670.0,1.0,0.0
Reef plus 500 ml,Seachem,Seachem,0000116053303,400.0,270.0,-10.0,0.0
Reef plus 250 ml,Seachem,Seachem,0000116053600,250.0,170.0,-6.0,0.0
Reef plus 100 ml,Seachem,Seachem,0000116053501,180.0,120.0,1.0,0.0
Reef Phytoplancton 500ml,Seachem,Seachem,000116150309,560.0,370.0,-1.0,0.0
Reef Kalkwasser 500gr,Seachem,Seachem,0000116039703,500.0,330.0,-1.0,0.0
Reef Kalkwasser 1kg,Seachem,Seachem,0000116039802,880.0,585.0,0.0,0.0
Reef iodide 500ml,Seachem,Seachem,0000116055307,360.0,240.0,-4.0,0.0
Reef iodide 250ml,Seachem,Seachem,000116055604,230.0,155.0,0.0,0.0
Reef iodide 100ml,Seachem,Seachem,000116055505,165.0,110.0,1.0,0.0
Reef glue 20gr,Seachem,Seachem,0000116311502,270.0,180.0,-18.0,0.0
Reef fusion 2 1l,Seachem,Seachem,0000116121705,465.0,310.0,1.0,0.0
Reef dip 250 ml,Seachem,Seachem,0000116061605,415.0,275.0,-2.0,0.0
Reef dip 100 ml,Seachem,Seachem,000116061506,190.0,125.0,-5.0,0.0
Reef complete 500ml,Seachem,Seachem,0000116033305,360.0,240.0,2.0,0.0
Reef complete 250 ml,Seachem,Seachem,0000116033602,240.0,160.0,2.0,0.0
Reef complete 100 ml,Seachem,Seachem,0000116033503,165.0,110.0,1.0,0.0
Reef carbonate 500ml,Seachem,Seachem,000116066303,250.0,165.0,-3.0,0.0
Reef carbonate 250ml,Seachem,Seachem,0000116066600,150.0,100.0,1.0,0.0
Reef carbonate 100ml,Seachem,Seachem,0000116066501,120.0,80.0,1.0,0.0
Reef calcium 500 ml,Seachem,Seachem,0000116035309,360.0,240.0,2.0,0.0
Reef calcium 250 ml,Seachem,Seachem,0000116035606,240.0,157.0,3.0,0.0
Reef calcium 100ml,Seachem,Seachem,0000116035507,165.0,110.0,1.0,0.0
Reef builder 600g,Seachem,Seachem,0000116036306,400.0,270.0,1.0,0.0
Reef builder 300g,Seachem,Seachem,0000116036603,240.0,160.0,1.0,0.0
Reef builder 1.2kg,Seachem,Seachem,,740.0,490.0,0.0,0.0
Reef advantage magnesium 600g,Seachem,Seachem,0000116063302,300.0,220.0,2.0,0.0
Reef advantage magnesium 300g,Seachem,Seachem,0000116063302,200.0,135.0,2.0,0.0
Prime 250 ml,Seachem,Seachem,0000116043601,300.0,200.0,-13.0,0.0
Prime 100ml,Seachem,Seachem,0000116043502,150.0,100.0,-78.0,0.0
Phosguard 500ml,Seachem,Seachem,0000116018302,390.0,260.0,-10.0,0.0
Phosguard 250ml,Seachem,Seachem,0000116018609,230.0,152.0,-6.0,0.0
Phosguard 1l,Seachem,Seachem,0000116018708,650.0,430.0,-5.0,0.0
Phosguard 100ml,Seachem,Seachem,0000116018500,180.0,122.0,-7.0,0.0
Phosbond 500ml,Seachem,Seachem,0000116126205,670.0,445.0,1.0,0.0
Reef advantage magnesium 1.2 kg,Seachem,Seachem,0000116063708,450.0,300.0,1.0,0.0
Reef advantage calcium 500g,Seachem,Seachem,,490.0,325.0,2.0,0.0
Phosbond 250 ml,Seachem,Seachem,0000116126106,370.0,245.0,0.0,0.0
Reef advantage calcium 250 g,Seachem,Seachem,0000116031608,285.0,190.0,2.0,0.0
Reef advantage calcium 1kg,Seachem,Seachem,0000116031707,850.0,565.0,2.0,0.0
Purigen 500ml,Seachem,Seachem,0000116016308,975.0,650.0,-8.0,0.0
Purigen 250ml,Seachem,Seachem,0000116016605,550.0,365.0,-4.0,0.0
Purigen 100ml,Seachem,Seachem,0000116016506,330.0,220.0,-19.0,0.0
Pristine 500ml,Seachem,Seachem,0000116124201,600.0,400.0,-3.0,0.0
Pristine 250 ml,Seachem,Seachem,0000116124102,315.0,210.0,-10.0,0.0
Pristine 100 ml,Seachem,Seachem,0000116124003,160.0,105.0,-25.0,0.0
Prime 500 ml,Seachem,Seachem,0000116043304,525.0,350.0,-18.0,0.0
Prime 325 ml,Seachem,Seachem,0000116043007,300.0,200.0,-23.0,0.0
Phosbond 1l,Seachem,Seachem,0000116126502,1125.0,750.0,2.0,0.0
PhosBond 100ml,Seachem,Seachem,0000116126007,300.0,200.0,0.0,0.0
pH alert,Seachem,Seachem,0000116002004,260.0,172.0,5.0,0.0
Paraguard 500 ml,Seachem,Seachem,0000116060301,415.0,275.0,1.0,0.0
Paraguard 250 ml,Seachem,Seachem,0000116060608,270.0,180.0,-9.0,0.0
Paraguard 100ml,Seachem,Seachem,0000116060509,190.0,125.0,-10.0,0.0
Neoplex 10g,Seachem,Seachem,0000116068208,200.0,135.0,0.0,0.0
Metroplex 5g,Seachem,Seachem,0000116080101,200.0,135.0,-18.0,0.0
MatrixCarbon 500ml,Seachem,Seachem,0000116010306,500.0,335.0,1.0,0.0
MatrixCarbon 250 ml,Seachem,Seachem,0000116010603,300.0,200.0,0.0,0.0
MatrixCarbon 1l,Seachem,Seachem,0000116010702,900.0,600.0,2.0,0.0
MatrixCarbon 100ml,Seachem,Seachem,0000116010504,280.0,185.0,-1.0,0.0
Matrix 500 ml,Seachem,Seachem,0000116011303,225.0,150.0,-17.0,0.0
Matrix 4l,Seachem,Seachem,0000116011907,1250.0,835.0,-2.0,0.0
Matrix 2l,Seachem,Seachem,0000116011808,720.0,475.0,-3.0,0.0
Matrix 250 ml,Seachem,Seachem,0000116011600,135.0,88.0,-12.0,0.0
Matrix 1l,Seachem,Seachem,0000116011709,400.0,265.0,-6.0,0.0
Marine buffer 1 kg,Seachem,Seachem,000116034708,730.0,485.0,2.0,0.0
Malawi victoria buffer 600g,Seachem,Seachem,000116029308,410.0,272.5,1.0,0.0
Kanaplex 5g,Seachem,Seachem,0000116088107,200.0,135.0,-17.0,0.0
Glass feeder,Seachem,Seachem,000116031592,1250.0,850.0,0.0,0.0
Garlic guard 500ml,Seachem,Seachem,0000116017305,360.0,240.0,-1.0,0.0
Garlic guard 250 ml,Seachem,Seachem,0000116017602,235.0,155.0,-8.0,0.0
Garlic guard 100 ml,Seachem,Seachem,0000116017503,120.0,80.0,-9.0,0.0
Focus 5g,Seachem,Seachem,0000116064101,200.0,135.0,2.0,0.0
Flourite red 7 kg,Seachem,Seachem,0000116371506,715.0,475.0,0.0,0.0
Flourite dark 7kg,Seachem,Seachem,0000116373500,825.0,550.0,-4.0,0.0
Flourite black 7kg,Seachem,Seachem,0000116372503,975.0,650.0,-1.0,0.0
Flourite black 3.5kg,Seachem,Seachem,0000116372305,570.0,375.0,0.0,0.0
Flourite 7kg,Seachem,Seachem,0000116049504,720.0,475.0,0.0,0.0
Flourite 3.5 kg,Seachem,Seachem,0000116049306,415.0,275.0,-1.0,0.0
Flourish trace 500ml,Seachem,Seachem,0000116074308,370.0,245.0,-10.0,0.0
Flourish tabs 10pz,Seachem,Seachem,0000116050500,290.0,170.0,-5.0,0.0
Flourish potassium 500ml,Seachem,Seachem,0000116046305,360.0,215.0,-14.0,0.0
Flourish potassium 250 ml,Seachem,Seachem,0000116046602,220.0,145.0,-13.0,0.0
Flourish potassium 100 ml,Seachem,Seachem,0000116046503,160.0,95.0,-11.0,0.0
Flourish phosphorus 500ml,Seachem,Seachem,0000116019309,360.0,215.0,-8.0,0.0
Flourish phosphorus 250ml,Seachem,Seachem,0000116019606,230.0,230.0,-5.0,0.0
Flourish phosphorus 100ml,Seachem,Seachem,0000116019507,160.0,93.0,-5.0,0.0
Flourish onix sand 7kg,Seachem,Seachem,0000116350501,710.0,475.0,1.0,0.0
Flourish nitrogen 500 ml,Seachem,Seachem,000116062305,360.0,235.0,-4.0,0.0
Flourish nitrogen 250 ml,Seachem,Seachem,0000116062602,230.0,110.0,-1.0,0.0
Flourish nitrogen 100ml,Seachem,Seachem,0000116062503,160.0,95.0,-1.0,0.0
Flourish iron 500ml,Seachem,Seachem,0000116047302,375.0,250.0,-6.0,0.0
Flourish iron 250 ml,Seachem,Seachem,0000116047609,230.0,155.0,-3.0,0.0
Flourish iron 100 ml,Seachem,Seachem,0000116047500,170.0,110.0,-5.0,0.0
Flourish excel 500 ml,Seachem,Seachem,000116045308,370.0,255.0,-22.0,0.0
Flourish excel 250 ml,Seachem,Seachem,0000116045605,235.0,155.0,0.0,0.0
Flourish excel 100ml,Seachem,Seachem,0000116045506,165.0,110.0,-9.0,0.0
Flourish advance 500ml,Seachem,Seachem,0000116123303,420.0,285.0,-16.0,0.0
Flourish advance 250 ml,Seachem,Seachem,0000116123600,265.0,162.0,-3.0,0.0
Flourish advance 100 ml,Seachem,Seachem,0000116123501,185.0,110.0,-5.0,0.0
Flourish 500 ml,Seachem,Seachem,0000116051309,340.0,215.0,-15.0,0.0
Flourish 250 ml,Seachem,Seachem,0000116051606,220.0,135.0,-9.0,0.0
Flourish 100 ml,Seachem,Seachem,0000116051507,160.0,93.0,-15.0,0.0
Discus trace 500ml,Seachem,Seachem,0000116075305,420.0,275.0,-9.0,0.0
Discus trace 250 ml,Seachem,Seachem,0000116075602,270.0,175.0,0.0,0.0
Denitrate 500ml,Seachem,Seachem,000116013307,225.0,150.0,-5.0,0.0
Denitrate 2l,Seachem,Seachem,000116013802,715.0,475.0,2.0,0.0
Denitrate 1l,Seachem,Seachem,000116013703,400.0,265.0,1.0,0.0
Cupramine 50ml,Seachem,Seachem,0000116056403,165.0,110.0,1.0,0.0
Cupramine 500ml,Seachem,Seachem,0000116056304,1000.0,660.0,1.0,0.0
Cupramine 250 ml,Seachem,Seachem,0000116056601,500.0,335.0,4.0,0.0
Cupramine 100ml,Seachem,Seachem,0000116056502,260.0,170.0,-3.0,0.0
Clarity 250 ml,Seachem,Seachem,000116014601,280.0,185.0,-11.0,0.0
Ammonia alert,Seachem,Seachem,0000116001007,260.0,172.0,5.0,0.0
Amguard 500ml,Seachem,Seachem,0000116077309,450.0,300.0,0.0,0.0
Amguard 250ml,Seachem,Seachem,0000116077606,300.0,195.0,1.0,0.0
Amguard 100ml,Seachem,Seachem,0000116077507,150.0,95.0,-1.0,0.0
Algae scraper 46cm,Seachem,Seachem,000116032087,800.0,535.0,0.0,0.0
Algae scraper 31cm,Seachem,Seachem,000116032070,600.0,385.0,2.0,0.0
Algae Pads 3 pack,Seachem,Seachem,000116032032,230.0,150.0,1.0,0.0
Algae pads,Seachem,Seachem,000116032025,80.0,55.0,1.0,0.0
Alert combo,Seachem,Seachem,0000116000130,500.0,325.0,-1.0,0.0
Salifert Nitrite,Salifert,Salifert,8714079130378,300.0,185.0,0.0,0.0
Salifert Phosphate,Salifert,Salifert,8714079130361,400.0,250.0,5.0,0.0
Salifert pH,Salifert,Salifert,8714079130491,200.0,125.0,0.0,0.0
Salifert Nitrate,Salifert,Salifert,8714079130385,360.0,230.0,-12.0,0.0
Salifert Ammonia,Salifert,Salifert,8714079130477,350.0,252.0,-1.0,0.0
Salifert Magnesium,Salifert,Salifert,8714079130422,400.0,250.0,-7.0,0.0
Salifert Alkalinity,Salifert,Salifert,8714079130354,350.0,215.0,-2.0,0.0
Salifert Potassium,Salifert,Salifert,,350.0,210.0,0.0,0.0
Salifert Copper,Salifert,Salifert,8714079130453,450.0,299.0,1.0,0.0
Salifert Calcium,Salifert,Salifert,8714079130347,400.0,220.0,-5.0,0.0
Salifert Flatworm exit,Salifert,Salifert,8714079180014,320.0,190.0,0.0,0.0
Rally pro 2l,Ruby Reef,Ruby Reef,685759130323,1200.0,900.0,0.0,0.0
RS Trace Colors B Potassium 500ml,Red Sea,Red Sea,730773220533,320.0,249.0,1.0,0.0
Trace colors ABCD 4x100ml,Red Sea,Red Sea,7290100772966,450.0,348.0,-11.0,0.0
Test Trace colors pro,Red Sea,Red Sea,7290100772119,1500.0,1182.0,-1.0,0.0
Reef Test kit Phosphate Pro,Red Sea,Red Sea,7290100772089,600.0,420.0,-1.0,0.0
Reef Test kit Nitrate Pro,Red Sea,Red Sea,7290100772072,600.0,420.0,0.0,0.0
Test Marine care,Red Sea,Red Sea,7290100774137,1400.0,927.0,-1.0,0.0
Test Algae control pro,Red Sea,Red Sea,7290100772126,1350.0,1003.0,-2.0,0.0
RS Trace colors iron C 500ml,Red Sea,Red Sea,7290100772904,320.0,237.0,-4.0,0.0
RS Trace colors A iodine 500ml,Red Sea,Red Sea,7290100772881,320.0,236.0,-4.0,0.0
Reef test kit Magnesium pro,Red Sea,Red Sea,7290100772065,650.0,501.0,0.0,0.0
Reef Test Kit Alkalinity pro,Red Sea,Red Sea,7290100772058,600.0,430.0,-3.0,0.0
Reef test kit Foundation pro,Red Sea,Red Sea,7290100772102,1250.0,955.0,-6.0,0.0
Reef test kit Calcium pro,Red Sea,Red Sea,7290100772041,650.0,501.0,-1.0,0.0
RS Salt 7kg,Red Sea,Red Sea,0730773110551,650.0,508.0,-13.0,0.0
RS Salt 22kg,Red Sea,Red Sea,7290100771990,1750.0,1366.0,-29.0,0.0
RS Foundation Skeletal elements AB+ powder 1kg,Red Sea,Red Sea,7290100772140,520.0,352.0,7.0,0.0
RS Foundation Magnesium 1kg,Red Sea,Red Sea,7290100772874,480.0,368.0,13.0,0.0
RS Foundation Magnesium 500ml,Red Sea,Red Sea,7290100772867,300.0,237.0,-7.0,0.0
RS Foundation Magnesium 1l,Red Sea,Red Sea,7290100773888,500.0,383.0,-9.0,0.0
RS Foundation KH 1kg,Red Sea,Red Sea,7290100772188,480.0,352.0,9.0,0.0
RS Foundation KH 500ml,Red Sea,Red Sea,7290100772171,330.0,259.0,-23.0,0.0
RS Foundation Kh 1l,Red Sea,Red Sea,7290100773871,500.0,383.0,-37.0,0.0
RS Foundation Calcium 1kg,Red Sea,Red Sea,7290100772164,480.0,367.0,13.0,0.0
RS Foundation Calcium 500ml,Red Sea,Red Sea,7290100772157,300.0,237.0,-17.0,0.0
RS Foundation Calcium 1l,Red Sea,Red Sea,7290100773789,500.0,382.0,-7.0,0.0
RS Foundation ABC+ 5kg,Red Sea,Red Sea,7290100772850,1100.0,802.0,2.0,0.0
RS Coral pro salt 1kg,Red Sea,Red Sea,,100.0,60.0,-11.0,0.0
RS Coral pro 7kg,Red Sea,Red Sea,7290100771846,750.0,595.0,-43.0,0.0
RS Coral pro salt 25kg,Red Sea,Red Sea,730773112326,1980.0,1578.0,-7.0,0.0
RS Coral pro 22kg,Red Sea,Red Sea,7290100771853,1850.0,1451.0,-29.0,0.0
RS Reef Spec Carbón 500g,Red Sea,Red Sea,7290100775813,350.0,240.0,-23.0,0.0
RS Reef Spec Carbón 250g,Red Sea,Red Sea,7290100775806,220.0,148.0,-15.0,0.0
RS Reef Spec Carbón 1000g,Red Sea,Red Sea,730773374205,550.0,386.0,-21.0,0.0
RS NO3PO4-X 5L,Red Sea,Red Sea,7290100773895,2400.0,1785.0,0.0,0.0
RS NO3PO4-X 500ml,Red Sea,Red Sea,7290100772942,380.0,288.0,23.0,0.0
RS NO3PO4-X 1l,Red Sea,Red Sea,7290100772959,690.0,500.0,4.0,0.0
RS Dip X 250 ml,Red Sea,Red Sea,7290116399553,330.0,220.0,5.0,0.0
RS Coral nutrition AB+ 5l,Red Sea,Red Sea,7290100770320,3200.0,2211.0,0.0,0.0
RS Coral nutrition AB+ 500ml,Red Sea,Red Sea,7290100770306,600.0,410.0,-15.0,0.0
RS Coral nutrition AB+ 1l,Red Sea,Red Sea,7290100770313,820.0,620.0,-24.0,0.0
RS Aptasia X 60ml,Red Sea,Red Sea,7290100771969,350.0,280.0,9.0,0.0
Reactor LH600,Qanvee,Qanvee,6973486780220,400.0,125.0,46.0,0.0
Difusor M2,Qanvee,Qanvee,6973486780114,700.0,490.0,-1.0,0.0
Difusor M1,Qanvee,Qanvee,6973486780107,600.0,420.0,-2.0,0.0
Cepillo quita algas MS-3,Qanvee,Qanvee,,400.0,300.0,1.0,0.0
Biosponge filter QS 200 A,Qanvee,Qanvee,6973486780015,320.0,116.0,-1.0,0.0
Biosponge filter QS 100 A,Qanvee,Qanvee,6973486780039,250.0,85.0,12.0,0.0
Reef booster x30,ProdiBio,ProdiBio,3594200001235,1000.0,783.0,8.0,0.0
